"level"
13.09839301
13.0279550915846
13.1176502487828
13.2578168011107
13.3655128207351
13.3847575074512
13.3926629458672
13.288826576112
13.234697441067
13.1173919838056
13.0790540268081
12.9728511157226
12.9739084997961
12.8415944451333
12.8964476657753
12.9561954604174
12.833129395385
12.698986496929
12.6164509617295
12.6864134140366
12.6051715316422
12.8997941976014
12.8326742928745
12.6986643646424
12.8388325925473
12.9640313732419
12.8280769424481
12.8362771834816
13.0193007886328
12.911452609747
12.8626892218006
12.7422444007518
12.6532530944331
12.740939776492
12.7172977434437
12.735979002991
12.7626673753678
12.7665953747137
12.8022330695245
12.8247822394636
12.9099323146499
12.89819161386
12.9001229567714
12.9205726271254
12.886415115076
12.8264591830034
12.8984336714258
12.9393544201556
12.8707966080684
12.9202024783625
12.9515225866182
12.9503184694491
12.9235186637675
12.999370784828
12.9240811647076
12.8794855223091
12.9309304007384
12.9450161374659
12.9531810178662
12.9898943097059
12.8456966025626
12.7970528092619
12.8337764617803
12.9384153221149
12.9868141982475
13.089250117425
13.1283314170635
13.1296359457872
13.118536939384
13.1223440669798
13.1156498271539
13.1079058968196
13.0077947290604
12.996282950155
12.9963507654033
13.0146048179107
13.0236246782689
13.0374498260506
12.9663848944866
12.9370614133814
12.8738427570682
12.7865170985413
13.2392469837778
13.2913063852779
13.3696651610627
13.3723586869497
13.4308575579045
13.4132878510032
13.4224113656739
13.4381805042042
13.4315307982701
13.391767013321
13.3008368085056
13.2720536043416
13.2244593128536
13.2289666138564
13.1088707813455
13.119239630368
13.2256303211596
13.2059459258114
13.1914834515433
12.9967324037312
